Word,Log10Freq,length,RT
waters,2.7427251313046983,5,580.72
watershed,0.7781512503836436,7,784.72
waterskiing,0.6020599913279624,9,899.88
waterspout,0.6989700043360189,8,827.66
watertight,1.2787536009528289,7,875.37
waterway,0.7781512503836436,6,684.15
waterways,1.0413926851582251,7,694.28
waterwheel,0,8,828.7
waterworks,1.3617278360175928,8,783.13
watery,1.5563025007672873,5,700.94
wattage,0.9542425094393249,5,907.07
wattles,0.47712125471966244,5,842
wave,3.0350292822023683,3,616.64
waved,2.0211892990699383,4,633.85
wavelength,1.505149978319906,7,691.15
wavelengths,1.2304489213782739,8,722.94
waver,1.3424226808222062,4,715.2
wavers,0.47712125471966244,5,703.06
waves,2.82865989653532,4,534.7
waving,2.424881636631067,5,726.39
wavy,1.4471580313422192,4,680.65
wax,2.663700925389648,4,638.15
waxed,1.8388490907372552,5,645.33
waxen,0.7781512503836436,5,690.35
waxing,1.7075701760979363,6,693.48
waxwork,0.3010299956639812,7,779.31
waxworks,0.6989700043360189,8,805.36
waxy,1.3010299956639813,5,631.06
way,4.861301370563489,2,581.32
wayfarer,0.6989700043360189,6,863.11
waylaid,1.1139433523068367,5,951.54
waylay,0.47712125471966244,4,1075.5
ways,3.4204508591060683,3,591.79
wayside,1.1139433523068367,5,631.34
wayward,1.5797835966168101,5,816.07
weak,3.2060158767633444,3,603.1
weaken,1.7781512503836436,5,647.25
weakened,1.8864907251724818,6,659.42
weakening,1.5797835966168101,7,758.09
weakens,1.3010299956639813,6,691.82
weaker,2.0827853703164503,4,612.64
weakest,1.8129133566428555,6,715.12
weakling,1.6334684555795864,6,796.8
weakly,1.3010299956639813,5,629.06
weakness,2.6570558528571038,6,575.39
weaknesses,2.041392685158225,8,722.75
wealth,2.510545010206612,4,587.15
wealthiest,1.414973347970818,8,833.3
wealthy,2.575187844927661,5,612.59
wean,1.1139433523068367,3,763.91
weaned,1.0791812460476249,4,792.79
weaning,0.7781512503836436,5,730.33
weapon,3.3763944420372662,5,620.74
weaponry,1.7323937598229686,7,1018.54
weapons,3.31492005599242,6,585.71
wear,3.746322765089953,3,614.15
wearied,0.8450980400142568,5,736.71
wearily,0.47712125471966244,6,752.42
weariness,0.6989700043360189,7,762.16
wearing,3.6444385894678386,5,732
wears,2.813580988568192,4,631.97
weary,2.326335860928751,4,664.24
wearying,0.47712125471966244,6,853.43
weasel,2.3979400086720375,5,695.03
weather,3.2420442393695508,4,602.94
weatherbeaten,0,8,1125.06
weathered,1.2304489213782739,5,771.94
weathering,0,6,828.32
weatherman,2.0293837776852097,7,817.85
weatherproof,0.3010299956639812,8,809.67
weathers,1.6532125137753437,5,680.1
weave,2.0211892990699383,3,599.57
weaves,1.2041199826559248,4,713.52
weaving,1.6334684555795864,5,659.94
web,2.6720978579357175,3,618.74
wed,2.0969100130080562,3,613.28
wedded,2.214843848047698,5,770.5
wedding,3.7137424784090824,5,605.39
weddings,2.357934847000454,6,612.55
wedge,2.0755469613925306,3,597.37
wedged,1.6989700043360187,4,603.24
wedlock,1.7323937598229686,6,748.86
wee,2.637489729512511,2,715.14
weed,2.7781512503836434,3,583.94
weeded,0.6989700043360189,5,668.72
weeds,2.0827853703164503,4,597.24
week,4.0850764114720945,3,608.48
weekday,1.3424226808222062,5,711.09
weekend,3.4938761108528227,6,650.85
weekends,2.576341350205793,7,658.94
weeklies,0.7781512503836436,6,1024.58
weekly,2.374748346010104,5,622.44
weeknight,0.7781512503836436,6,832.31
weeks,3.821971817642043,4,658.67
weeny,0.9030899869919435,4,914.24
weep,2.4471580313422194,3,593.3
weeping,2.2095150145426308,5,749
weepy,1.462397997898956,4,737.22
weigh,2.5599066250361124,2,597.09
weighed,2.184691430817599,3,687.35
weighing,2.0644579892269186,4,701.76
weighs,2.250420002308894,3,746.67
weight,3.2671717284030137,3,544.06
weighted,1.3010299956639813,5,639.18
weighting,0.47712125471966244,5,821.44
weightless,1.2787536009528289,6,733.33
weightlessness,1,9,978.14
weights,2.1335389083702174,4,610.85
weighty,1.0791812460476249,4,735.2
weird,3.7123129086813655,4,674.76
weirdly,1.255272505103306,6,732.24
weirdo,2.2095150145426308,5,730.15
welcome,3.9609461957338312,6,597.18
welcomed,2.0170333392987803,7,728.48
welcomes,1.7323937598229686,7,608.45
welcoming,2.123851640967086,8,846.59
weld,1.505149978319906,4,689.92
welded,1.4913616938342726,6,728.34
welder,1.3979400086720377,5,748
welding,1.4471580313422192,6,678.48
welfare,2.60422605308447,6,672.48
well,5.183335338895315,3,638.53
wellbeing,1,7,791.41
wellborn,0.7781512503836436,7,912.4
welled,0.6020599913279624,4,829.14
wellspring,0.8450980400142568,8,781.48
welt,0.9542425094393249,4,837.56
welter,0,5,929.85
welterweight,1.255272505103306,8,894.73
welts,1.1139433523068367,5,684.5
wench,1.9444826721501687,4,835.12
went,4.321950362519417,4,608.35
wept,1.8512583487190752,4,623.29
were,4.928416337362347,2,652.19
werewolf,2.3560258571931225,7,723.65
west,3.4896772916636984,4,582.74
westbound,1.662757831681574,8,681.67
westerly,0.9030899869919435,7,827.15
western,2.8318697742805017,6,680.09
westerner,1,7,977.38
westerners,1.3424226808222062,8,888.26
westernization,0,11,1067.82
westward,1.380211241711606,7,737.06
westwards,0,8,800.16
wet,3.3010299956639813,3,530.03
wetlands,1.6232492903979006,8,682.06
wetness,0.7781512503836436,6,647.57
wetter,1.380211241711606,4,750
wetting,1.6232492903979006,5,727.52
whack,2.6580113966571126,4,677.76
whacked,2.315970345456918,5,723.67
whacker,1.2304489213782739,5,787.87
whale,2.7589118923979736,4,649.91
whalebone,0.6989700043360189,7,989.91
whaler,1.3010299956639813,5,735.89
whaling,1.6532125137753437,6,761.43
wharf,1.8129133566428555,5,747.96
wharves,0,6,898.5
whatnot,2.0043213737826426,7,906.81
wheat,2.4668676203541096,4,627.88
veterinarian,1.806179973983887,12,940.93
veterinarians,0.9030899869919435,13,887.62
veterinary,1.5440680443502757,10,767.24
veto,1.662757831681574,4,822.87
vetoed,1,5,810.57
vex,1,4,758.9
vexation,0.47712125471966244,7,789.63
vexatious,0.3010299956639812,8,735.55
vexed,1.380211241711606,5,889.44
vexes,0.6989700043360189,6,760.29
vexing,1.1139433523068367,6,765.56
viability,0.9542425094393249,9,921.54
viable,2.0827853703164503,5,752.31
viaduct,1.0413926851582251,7,893.58
vial,1.8195439355418688,4,687.7
vibes,1.7403626894942439,4,673.16
vibrant,1.7160033436347992,7,701
vibraphone,0,8,1025.28
vibrate,1.7481880270062005,6,624.24
vibrated,0.6020599913279624,8,674.64
vibrating,1.806179973983887,8,750.47
vibration,1.9030899869919435,7,673.33
vibrato,1.0791812460476249,7,784.69
vibrator,1.7781512503836436,7,805.7
vicar,1.8750612633917,4,785.21
vicarage,0.47712125471966244,6,1145.09
vicarious,1.1139433523068367,8,824.55
vice,2.9777236052888476,3,673.66
viceroy,1.3424226808222062,5,882.32
vices,1.4471580313422192,5,769.97
vicinity,2.184691430817599,8,784.82
vicious,2.6414741105040997,5,756.25
viciousness,0.7781512503836436,8,813.1
vicissitude,0,9,941
vicissitudes,0.7781512503836436,10,1019.78
victim,3.386320573894046,6,651.03
victimization,1,11,957.35
victimize,0.9542425094393249,8,725.38
victimized,1.591064607026499,9,861
victims,3.077731179652392,7,649.79
victories,1.792391689498254,8,773.56
victorious,1.8195439355418688,9,718.13
victoriously,0,11,933.64
victory,3.039017321997412,7,568.03
victuals,0.7781512503836436,5,698.7
video,3.323252100171687,5,579.17
videotape,2.4216039268698313,8,677.24
vie,2.041392685158225,2,753.29
vied,0.6020599913279624,3,827.87
vies,0,3,690.45
view,3.2933625547114453,3,522.78
viewed,1.724275869600789,4,651.39
viewer,1.8920946026904804,4,663.79
viewers,2.155336037465062,5,665.38
viewfinder,0.6020599913279624,8,815.28
viewing,2.037426497940624,5,631.12
viewpoint,1.6989700043360187,7,684.47
viewpoints,0.9030899869919435,8,659.44
views,2.3138672203691533,4,628.85
vigil,1.6434526764861874,5,723.04
vigilance,1.414973347970818,8,838.68
vigilant,1.5797835966168101,8,735.32
vigilante,1.919078092376074,9,885.52
vigilantism,0,11,1097.42
vigor,1.3222192947339193,4,711.5
vigorous,1.5440680443502757,6,724.57
vigorously,1.3222192947339193,8,730.67
vile,2.3541084391474008,3,685.19
vilify,0.9030899869919435,6,773.38
villa,2.3502480183341627,4,739.5
village,3.2335037603411343,5,663.15
villager,1,6,827.03
villagers,2.103803720955957,7,731.59
villages,2.089905111439398,7,714.87
villain,2.326335860928751,5,749.33
villainous,1.2041199826559248,7,1031.11
villains,1.9344984512435677,6,704.35
villainy,1.1760912590556813,6,869.92
vinaigrette,1.146128035678238,8,1011.1
vindicate,0.7781512503836436,8,750.52
vindicated,1.3222192947339193,10,997.25
vindication,1.3424226808222062,9,1041.28
vindictive,1.7323937598229686,9,848.65
vine,2.0293837776852097,3,687.81
vinegar,1.9344984512435677,6,658.88
vines,1.9030899869919435,4,674.35
vineyard,2.1522883443830563,6,712.34
vineyards,1.4771212547196624,7,733.97
vintage,2.173186268412274,6,732.26
vinyl,1.7993405494535817,4,775.56
violate,2.0863598306747484,6,656.09
violated,2.367355921026019,8,678.56
violates,1.5797835966168101,7,658.16
violating,2.0569048513364727,8,697.16
violation,2.5854607295085006,7,729.15
violations,2,8,771.97
violence,3.0692980121155293,7,623.62
violent,2.929418925714293,7,641
violently,1.9777236052888478,9,780.32
violets,1.724275869600789,7,666.74
violin,2.383815365980431,6,706.9
violinist,1.5185139398778875,9,770.73
violinists,0.6020599913279624,10,816.21
violins,1.7323937598229686,7,737.97
viper,2.110589710299249,4,660.48
virgin,2.9827233876685453,5,726.33
virginal,1.380211241711606,6,717.55
virginity,2.298853076409707,8,750.16
virile,1.5185139398778875,5,696
virility,1.4313637641589874,8,818.08
virology,0.3010299956639812,8,815.1
virtual,2.123851640967086,6,614.61
virtually,2.3201462861110542,7,704.12
virtue,2.419955748489758,4,644.97
virtues,1.9084850188786497,5,771.29
virtuosity,0.9542425094393249,9,752.52
virtuoso,1.380211241711606,7,832.84
virtuous,1.9444826721501687,6,742.48
virulent,1.0413926851582251,8,782.86
virus,2.984077033902831,5,609.79
visa,2.3344537511509307,4,597.23
visage,1,5,728.5
viscera,0.7781512503836436,6,821.67
visceral,0.9542425094393249,7,880.88
viscosity,0.8450980400142568,9,894.75
viscount,0.6989700043360189,6,949.63
viscous,1.1139433523068367,6,767.68
vise,1.3010299956639813,3,688.17
viselike,0,6,1089.69
visibility,1.7853298350107671,10,734.18
visible,2.403120521175818,6,647.97
visibly,0.9030899869919435,7,685.17
vision,3.0856472882968564,4,598.74
visionary,1.8195439355418688,7,767.79
visions,2.6232492903979003,5,589.66
visit,3.4761067168401913,5,569.18
visitation,1.9084850188786497,8,827.68
visitations,0.9542425094393249,9,757.71
visited,2.5440680443502757,7,641.6
visiting,2.8959747323590648,7,651.25
visitor,2.649334858712142,6,673.44
visitors,2.7041505168397992,7,661.29
visits,2.367355921026019,6,605.64
visor,1.4771212547196624,4,644.91
vistas,1.0413926851582251,6,965.36
visual,2.767897616018091,6,651.73
visualize,1.9444826721501687,8,756.79
visualized,0.9030899869919435,9,722.36
visualization,1.0791812460476249,11,826.14
visually,1.6232492903979006,7,663.15
vital,2.597695185925512,4,659.68
vitalism,0,7,792
vitality,1.5314789170422551,8,718.96
vitally,1.3424226808222062,5,730.73
vitals,2.2648178230095364,5,730.03
vitamin,2.1335389083702174,7,672.61
vitamins,2.2576785748691846,8,668.16
vitreous,0.9542425094393249,7,859.63
vitro,1.5314789170422551,5,986.38
viva,2.2013971243204513,4,755.11
vivacious,1.1139433523068367,7,760.2
vivacity,0,8,960.08
vivid,2.0170333392987803,5,702.88
vividly,1.414973347970818,7,728.03
vividness,0.3010299956639812,8,812.47
vivified,0,7,1143.85
vivisection,1.255272505103306,9,908
vixen,1.6901960800285136,5,646.93
vocabulary,2.0755469613925306,11,775.42
vocal,2.1789769472931693,5,614.74
vocalist,1.146128035678238,8,703.3
vocalists,0.3010299956639812,9,712.38
vocalization,0.6020599913279624,10,878.85
vocalize,0.8450980400142568,7,699.94
vocally,0.47712125471966244,6,775.29
vocals,1.5440680443502757,6,609.47
vocation,1.6232492903979006,6,888.13
vocational,1.1760912590556813,8,785.38
vociferous,0,9,1015.31
vodka,2.711807229041191,5,616.93
vogue,2.0755469613925306,3,678.55
voice,3.6428600525844916,3,555.91
voiced,1.255272505103306,4,680.23
voiceless,0.47712125471966244,6,742.48
voices,2.8992731873176036,5,554.88
void,2.3201462861110542,3,553.52
voids,0.6989700043360189,4,701.61
volatile,1.7708520116421442,6,800.03
volatility,0.6020599913279624,10,782.38
volcanic,1.7558748556724915,8,770.32
volcano,2.230448921378274,7,617.38
volcanos,0.47712125471966244,8,733.48
volition,1.1760912590556813,6,785.27
volley,1.380211241711606,4,776.94
volleyball,1.7634279935629373,7,642.27
volt,0.9542425094393249,4,645
voltage,1.9294189257142926,6,671.55
voltages,0,8,679.36
voltaic,0,7,713.71
voltmeter,0,8,958.86
volts,1.806179973983887,5,708.14
voluble,0.47712125471966244,7,722
volume,2.5490032620257876,6,631.16
volumes,1.7323937598229686,7,694.71
voluminous,0.3010299956639812,9,840.22
voluntarily,2,11,804.78
voluntary,2.012837224705172,9,701.19
volunteer,2.6766936096248664,8,618.39
volunteered,2.3891660843645326,9,797.67
volunteering,1.9912260756924949,10,722.79
volunteers,2.419955748489758,9,727
voluptuous,1.5797835966168101,9,1001.67
vomit,2.4345689040341987,5,661.69
vomiting,2.173186268412274,7,743.34
voodoo,2.385606273598312,4,689.7
voracious,1.2304489213782739,7,1004.43
vortex,1.8808135922807914,7,847.5
vote,3.243286146083446,3,593.25
voted,2.5490032620257876,5,601.06
voter,1.6127838567197355,4,630.82
voters,2.0253058652647704,5,646.73
votes,2.6020599913279625,4,568.31
voting,2.3820170425748683,5,690.03
votive,1.0413926851582251,5,678.4
voucher,1.662757831681574,4,759.52
vouchers,1.4471580313422192,5,719.06
vouching,0.6989700043360189,5,888.03
vouchsafes,0,7,939.63
vow,2.4409090820652177,2,679.21
vowed,1.919078092376074,3,658.87
vowel,1.5563025007672873,4,641.45
vowels,1.4471580313422192,5,672.53
vowing,0.6989700043360189,4,789.8
vows,2.519827993775719,3,669.64
voyage,2.48572142648158,4,624.63
voyages,1.2304489213782739,6,722.97
voyeur,1.3222192947339193,3,797.14
voyeuristic,0.7781512503836436,8,1088.41
vulcanized,0.9030899869919435,9,817.76
vulgar,2.2227164711475833,5,658.26
vulgarity,1.255272505103306,9,830.46
vulnerability,1.6127838567197355,13,811.57
vulnerable,2.640481436970422,9,738.79
vulture,1.954242509439325,5,749.61
vulva,0.7781512503836436,5,738
vying,1.146128035678238,4,786.77
wack,1.9395192526186185,3,785.12
wacky,2.214843848047698,4,758.59
wad,1.9493900066449128,3,751.2
wadded,0.6020599913279624,5,776.42
waddle,1.3617278360175928,4,685.93
waded,1.0413926851582251,5,734.39
wader,0,4,744.38
wads,0.9542425094393249,4,841.78
wafer,1.1760912590556813,4,750.45
waffle,2.03342375548695,4,674.47
waffles,2.12057393120585,5,749.06
waft,0.9030899869919435,4,757.67
wag,1.414973347970818,3,778.67
wage,2.2013971243204513,3,647.77
waged,1.414973347970818,4,657.63
wager,2.305351369446624,4,650.45
wages,2.296665190261531,5,640.09
wagged,0.7781512503836436,4,744.45
wagging,1.380211241711606,5,785.63
waggle,1.3010299956639813,4,741.96
waggled,0.3010299956639812,5,638.74
waggling,0.6020599913279624,6,865.79
waging,1.146128035678238,5,692.24
wagon,2.957128197676813,5,599.55
wagons,2.2174839442139063,6,637.26
waif,1.2304489213782739,3,689
wail,1.6434526764861874,3,695.71
wailing,2.1931245983544616,5,759.34
wails,1.6532125137753437,4,786.79
wainscot,0.3010299956639812,7,1248.5
waist,2.4183012913197452,4,601.39
waistband,1,8,753.06
waistcoat,1.255272505103306,7,921.33
waistline,1.3617278360175928,7,755.03
wait,4.626781624521608,3,573.63
waited,3.171726453653231,5,628.24
waiter,2.828015064223977,4,679.64
waiters,2.0569048513364727,5,645.68
waiting,4.032094713052902,5,654.77
waitress,2.7693773260761385,6,599.93
waitresses,1.9242792860618816,8,789.32
waits,2.4871383754771865,4,650.06
waive,1.9444826721501687,3,810.87
waived,1.5440680443502757,4,695.66
waiver,1.6901960800285136,4,713.48
wake,3.7296506683359203,3,588.03
waked,1.255272505103306,4,671.23
wakeful,0.7781512503836436,5,740.73
wakefulness,0.6020599913279624,8,963.09
waken,1.3010299956639813,5,640.44
wakened,1.1139433523068367,6,770.55
wakes,2.537819095073274,4,576
waking,2.6503075231319366,5,618
walk,4.041747871723266,3,580.58
walkabout,0.9030899869919435,7,823.17
walkaway,0.3010299956639812,6,783.78
walked,3.4372747974101237,4,569.52
walkers,1.414973347970818,5,598.63
walking,3.582744965691277,5,623.03
walkout,1.968482948553935,5,738.81
walks,2.971275848738105,4,624.52
walkways,0.47712125471966244,6,722.77
wall,3.5569052690554477,3,613.45
wallaby,1.4313637641589874,6,839.55
uprisings,0.8450980400142568,8,815.07
upriver,1.6812412373755872,6,981.41
uproar,1.724275869600789,5,674.81
uproarious,0.3010299956639812,8,1024.39
uproariously,0,10,1026.25
uproot,1.255272505103306,5,694.37
uprooted,1.146128035678238,7,798.24
ups,2.113943352306837,3,656.07
upset,3.57978359661681,5,706.55
upsets,1.8808135922807914,6,638.88
upsetting,2.3384564936046046,7,710.87
upshot,1.3010299956639813,5,804.13
upside,2.6757783416740852,5,644
upstage,1.2787536009528289,6,674.62
upstairs,3.5571461423183632,7,587.15
upstanding,1.7481880270062005,9,793.73
upstart,1.3222192947339193,7,683.85
upstate,2.1172712956557644,6,696.1
upstream,1.7075701760979363,7,641.94
upsurge,0.3010299956639812,5,838.7
upswing,0.9542425094393249,6,902.37
uptake,0.9030899869919435,5,678.9
uptight,2.3138672203691533,5,643
uptown,2.3909351071033793,5,611.06
upturned,0.9030899869919435,6,834.38
upward,1.9344984512435677,5,710.97
upwards,1.662757831681574,6,754.86
uranium,2.037426497940624,8,824.41
urban,2.374748346010104,4,657
urbane,0.8450980400142568,4,843.32
urbanization,0,9,894.19
urchin,1.3424226808222062,4,767.83
urea,0.3010299956639812,5,726.93
urethane,0.6989700043360189,7,1063.47
urethra,1.0791812460476249,7,832.65
urge,2.530199698203082,2,601.03
urged,1.7558748556724915,3,619.79
urgency,1.863322860120456,6,760.15
urgent,2.8796692056320534,5,674.53
urgently,1.7708520116421442,7,783.59
urges,1.968482948553935,4,670.78
urging,1.7481880270062005,4,678.12
urinal,1.591064607026499,6,826.25
urinals,1.0413926851582251,7,742.06
urinary,1.3010299956639813,8,747.39
urinate,1.7481880270062005,7,723.64
urine,2.5211380837040362,5,642.82
urn,1.99563519459755,2,816.16
urns,0.8450980400142568,3,728.28
usable,1.4313637641589874,6,859.3
usage,1.414973347970818,5,660.03
use,4.2439305368042755,3,576.71
useable,0.3010299956639812,6,873.29
used,4.244301866221177,4,530.12
useful,2.8254261177678233,5,693.52
usefully,0.47712125471966244,6,680.26
usefulness,1.4471580313422192,8,684.9
useless,3.0073209529227447,6,684.58
uselessly,0.8450980400142568,8,889.24
uselessness,0.6989700043360189,9,949.62
user,1.8976270912904414,4,642.55
users,1.7993405494535817,5,687.71
uses,2.890979596989689,5,563.47
usher,2.0827853703164503,3,643.59
ushered,0.6989700043360189,4,731.87
using,3.546542663478131,5,633.67
usual,3.2785249647370174,6,603.81
usually,3.5070458724273257,7,620.06
usurious,0,8,735
usurp,0.9542425094393249,5,862.47
usurpation,0.3010299956639812,8,962.79
usurped,0.8450980400142568,6,1002.11
usurper,0.8450980400142568,6,924.18
